,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
178,178,,1.0,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.02012882459287842,0.19680912792682648
179,179,,0.984375,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.03604473959421739,0.2041960209608078
180,180,,1.0,0.9416666626930237,112.0,114.0,6.0,8.0,0.9416666626930237,0.010914505187732479,0.19543838500976562
181,181,,0.984375,0.9416666626930237,112.0,114.0,6.0,8.0,0.9416666626930237,0.026405889288677525,0.20332778990268707
182,182,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.026774404764485855,0.2129862904548645
183,183,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.014206991841395697,0.19480307400226593
184,184,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.02584374664972226,0.19961068034172058
185,185,,0.9947916666666666,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.018387305977133412,0.18931011855602264
186,186,,0.9895833333333334,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.05316803348250687,0.19605326652526855
187,187,,0.9791666666666666,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.030312190297991037,0.20572327077388763
188,188,,0.9895833333333334,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.04164253004516164,0.20326408743858337
189,189,,0.9947916666666666,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.0165883432685708,0.19782622158527374
190,190,,0.9947916666666666,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.014331655411903435,0.20180514454841614
191,191,,0.9895833333333334,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.039064365128676094,0.20562824606895447
192,192,,0.9947916666666666,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.03139837934092308,0.1976136714220047
193,193,,1.0,0.9375,114.0,111.0,9.0,6.0,0.9375,0.01348535856232047,0.20950070023536682
194,194,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.025889922651307035,0.21992748975753784
195,195,,0.9947916666666666,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.04411626630462706,0.21228234469890594
196,196,,0.984375,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.02568876906298101,0.20793965458869934
197,197,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.020599392572573077,0.23269984126091003
198,198,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.025270489199707907,0.21257056295871735
199,199,,0.9895833333333334,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.03219750040443614,0.20518922805786133
200,200,,0.9947916666666666,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.026513093539203208,0.21272039413452148
201,201,,1.0,0.9375,114.0,111.0,9.0,6.0,0.9375,0.02563205233309418,0.2035040408372879
202,202,,0.9791666666666666,0.8958333134651184,114.0,101.0,19.0,6.0,0.8958333730697632,0.08608736307360232,0.2509583532810211
203,203,,0.9895833333333334,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.025639022157217067,0.1976555734872818
204,204,,1.0,0.949999988079071,113.0,115.0,5.0,7.0,0.9499999284744263,0.015514251193962991,0.19801555573940277
205,205,,1.0,0.9416666626930237,111.0,115.0,5.0,9.0,0.9416666030883789,0.017865772203852732,0.20079964399337769
206,206,,0.9947916666666666,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.026535763793314498,0.18824242055416107
207,207,,0.9739583333333334,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.09069432512236138,0.1927533745765686
208,208,,1.0,0.9375,114.0,111.0,9.0,6.0,0.9375,0.0179060132165129,0.20115706324577332
209,209,,0.9895833333333334,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.03322036989266053,0.20836932957172394
210,210,,1.0,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.008311028611691048,0.1984858363866806
211,211,,0.984375,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.03211133284882332,0.20844750106334686
212,212,,1.0,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.015637084337261815,0.21588709950447083
213,213,,1.0,0.925000011920929,114.0,108.0,12.0,6.0,0.925000011920929,0.015250432693089047,0.21678577363491058
214,214,,0.9947916666666666,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.02772270965700348,0.19688023626804352
215,215,,0.9947916666666666,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.02330507601921757,0.21238775551319122
216,216,,0.984375,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.04526983085088432,0.18795759975910187
217,217,,0.9947916666666666,0.9125000238418579,115.0,104.0,16.0,5.0,0.9124999642372131,0.013735185338494679,0.23443372547626495
218,218,,0.9947916666666666,0.9375,114.0,111.0,9.0,6.0,0.9375,0.027215728846689064,0.19650012254714966
